country,categoria_expectativa_vida,AE_Latente_1,AE_Latente_2,AE_Latente_3,AE_Latente_4,gdp_per_capita_current_us$
Bangladesh,Mortalidad_Media,2.8566556505583445,0.0,3.076789196743816,2.1163495169678486,2248.85078828233
Bangladesh,Mortalidad_Media,2.7560347955532545,0.0,3.107492547594474,2.098954680674445,2129.79896954606
Bangladesh,Mortalidad_Media,2.8156976034283643,0.0,3.325079797075971,2.1138963586923047,1965.24372731467
Bangladesh,Mortalidad_Media,2.8985783516371293,0.0,3.4861883353408056,2.133085051538526,1811.08221668646
Bangladesh,Mortalidad_Media,0.556919402902472,0.0,1.1244521422316742,0.1579168266916596,1649.28380858601
Bangladesh,Mortalidad_Media,3.0669076186773836,0.0,3.732897912728413,2.1191282835240015,1224.38647668165
Bangladesh,Mortalidad_Media,3.1366534569483844,0.0,4.021606427126373,2.14668470757265,1094.46199702838
Bangladesh,Mortalidad_Media,3.17978391858565,0.0,4.140706066992018,2.1280617360036977,958.262989798283
Bangladesh,Mortalidad_Media,3.2350986831986055,0.0,4.463553986902838,2.151484939812964,859.680536375497
Bangladesh,Mortalidad_Media,3.2831172398277255,0.0,4.717540939710045,2.158109598770261,837.336944695647
Bangladesh,Mortalidad_Media,0.9796960426672341,0.0,2.063360764446806,0.0,757.385280361508
Bangladesh,Mortalidad_Media,3.447276991856588,0.0,5.018654772460248,2.18888947802276,679.211477428056
Bangladesh,Mortalidad_Media,3.4953286278274955,0.0,5.295240934560147,2.1930671569871927,613.06204104124
Bangladesh,Mortalidad_Alta,3.5862048697022013,0.0,5.522983188083276,2.2115675681588267,537.955492792911
Bangladesh,Mortalidad_Alta,3.660202167260323,0.0,5.758675927192406,2.221505302647602,490.388026533289
Bangladesh,Mortalidad_Alta,1.3613251293937305,0.0,3.0836952979248893,0.0,480.08585075452
Bangladesh,Mortalidad_Alta,3.8352421454927987,0.0,6.405123335480326,2.2426017306491133,455.614016909798
Bangladesh,Mortalidad_Alta,3.93937824411634,0.0,6.877038333825783,2.2792631135415315,426.74880754362
Bangladesh,Mortalidad_Alta,3.9336572836659913,0.0,7.057301184707728,2.1959646023466464,393.886422327628
Bangladesh,Mortalidad_Alta,3.9879557603582745,0.0,7.676610776051876,2.1989052032808427,394.65641001891
Bangladesh,Mortalidad_Alta,1.8941026827038137,0.0,4.587108802456841,0.0,396.670730249751
Bangladesh,Mortalidad_Alta,2.5305151123586063,0.0,7.053574663276528,0.0,309.458680823367
Barbados,Mortalidad_Baja,4.584227246210064,0.0,2.0743204784323286,5.7813617263255885,22164.0260273876
Barbados,Mortalidad_Baja,4.250959265418349,0.0,2.1368260425257053,4.717455429040804,18696.7858952957
Barbados,Mortalidad_Baja,4.042349824361726,0.0,1.9595964959271273,3.5249744432291172,18347.1109131055
Barbados,Mortalidad_Baja,4.253026565931584,0.0,1.982557424943228,4.317462693685719,20583.7265786414
Barbados,Mortalidad_Baja,4.446173526999262,0.0,2.2971489602990527,5.678221937141686,20055.915870771
Barbados,Mortalidad_Baja,4.049329679892102,0.0,2.2638199155810406,3.89479849022546,19692.7606711615
Barbados,Mortalidad_Baja,2.6232363295176016,0.0,0.2859622958123594,5.04763280587131,19065.8069800213
Barbados,Mortalidad_Baja,4.640337006400327,0.0,1.9266702883077729,5.499946153092107,18954.2913724506
Barbados,Mortalidad_Baja,4.7148739131277315,0.0,1.9954181579412227,5.901705711261013,19277.9423599235
Barbados,Mortalidad_Baja,4.734702801847337,0.0,1.9890020460328155,5.891296320704007,19308.0091116993
Barbados,Mortalidad_Baja,4.802496174276743,0.0,2.1596459817007077,6.515896295870349,19034.0708028512
Barbados,Mortalidad_Baja,4.712787117992855,0.0,2.1239718374565215,6.136955567680766,19345.9953139542
Barbados,Mortalidad_Baja,4.677380907348787,0.0,2.046763936607233,5.6772420839073305,18860.3833703309
Barbados,Mortalidad_Baja,4.379711246310172,0.0,1.7991790690938876,4.476672602696896,16294.9099491834
Barbados,Mortalidad_Baja,4.739798579295802,0.0,2.50059177439667,7.0605284799519215,17565.6929970592
Barbados,Mortalidad_Baja,4.236557771935108,0.0,1.7594261166906575,4.2244952100347835,17235.4396434785
Barbados,Mortalidad_Media,4.312768835707786,0.0,1.7357880371263987,4.332855796085972,15619.6005955511
Barbados,Mortalidad_Media,4.242272947882494,0.0,1.7502864405793614,4.200084131000677,14214.4202213572
Barbados,Mortalidad_Media,4.280791115883219,0.0,1.7280092825285114,4.194491432506244,12886.3665272467
Barbados,Mortalidad_Media,4.329100409721485,0.0,1.9072811792008588,4.693095261694512,12075.9587020649
