country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,gdp_per_capita_current_us$
Dominican Republic,Mortalidad_Media,0.3,0.035751089593784466,0.17533206831119544,0.028234325008665677,0.07223774531623171,5826.51014109195
Dominican Republic,Mortalidad_Media,0.3,0.035441150256160715,0.17476280834914612,0.03064025771474949,0.06608020939312455,5478.62470398954
Dominican Republic,Mortalidad_Media,0.3,0.034057392313877645,0.17476280834914612,0.03134581040993113,0.06451850569408486,4973.95186999952
Dominican Republic,Mortalidad_Media,0.28,0.03540265515058033,0.16364326375711574,0.03504201263457658,0.06190992580922604,5023.58513403515
Dominican Republic,Mortalidad_Media,0.3,0.03724530431199741,0.17590132827324478,0.03396061606300769,0.0597044522756907,4649.64558875814
Dominican Republic,Mortalidad_Media,0.29,0.03633244755842927,0.17058823529411765,0.03700461353020288,0.056709040085777596,4055.14270347371
Dominican Republic,Mortalidad_Media,0.33,0.03537773094256936,0.19537001897533204,0.034193906615955394,0.054138106252615455,3878.31206735244
Dominican Republic,Mortalidad_Media,0.35000000000000003,0.034326539615370286,0.20920303605313093,0.03138406314076652,0.056271987038325345,2451.69161616569
Dominican Republic,Mortalidad_Media,0.31,0.03592788860140224,0.18705882352941175,0.03378509251214014,0.05977393195140582,2383.26171780393
Dominican Republic,Mortalidad_Media,0.3,0.040490241232082204,0.18387096774193548,0.03549157918031352,0.05971813161690735,3065.60329524196
Dominican Republic,Mortalidad_Media,0.3,0.03758749145379487,0.1872865275142315,0.036495023517177816,0.05912383372371814,2935.89367312668
Dominican Republic,Mortalidad_Media,0.3,0.03928619856921928,0.19127134724857686,0.03503899947816523,0.06310130864389656,2831.45883638033
Dominican Republic,Mortalidad_Media,0.3,0.030399777050266273,0.22485768500948766,0.05118822249733913,0.05013339731007245,2109.16940728689
Ecuador,Mortalidad_Baja,0.37200000000000005,0.041536249848484225,0.07905882352941176,0.0310950279717151,0.016812357989521316,6515.58528418336
Ecuador,Mortalidad_Media,0.385,0.04067310892177405,0.08255218216318785,0.03283684799106767,0.01526655612598886,6061.32350181711
Ecuador,Mortalidad_Media,0.334,0.035999025062334974,0.07288425047438331,0.03928314369152675,0.01490619851976883,5463.64515348598
Ecuador,Mortalidad_Baja,0.253,0.04150064744488493,0.056168880455407966,0.04815566280940231,0.016647866973412032,6205.05765246766
Ecuador,Mortalidad_Baja,0.302,0.03990467990640897,0.06819354838709678,0.03960817138539751,0.017364994409361387,6303.91886658338
Ecuador,Mortalidad_Baja,0.33899999999999997,0.04122105142940523,0.07847817836812143,0.036472058932507816,0.01719649291479027,6233.32244797718
Ecuador,Mortalidad_Baja,0.33,0.04064809366671305,0.07827324478178369,0.03827232316336249,0.017258484024312484,5917.63771271481
Ecuador,Mortalidad_Baja,0.35000000000000003,0.04301757414770569,0.08567362428842505,0.03585453038297354,0.018053010246956776,5976.1596805651
Ecuador,Mortalidad_Baja,0.26,0.04517914568451675,0.06611005692599621,0.04455816989362419,0.020726489180083938,6405.79979300441
Ecuador,Mortalidad_Baja,0.27,0.04185787122597317,0.07172675521821632,0.04035120370747867,0.023393022932301808,6109.29031510341
Ecuador,Mortalidad_Baja,0.25,0.04002341341160284,0.06925996204933586,0.043806060060356124,0.024392990903373123,5634.08393191094
Ecuador,Mortalidad_Media,0.22,0.04091469042379272,0.06387096774193549,0.056245065861176426,0.022384609560652063,5153.6916424375
Ecuador,Mortalidad_Baja,0.2,0.03980638474705098,0.06072106261859583,0.06516836241483653,0.02220008166704183,4520.30959039763
Ecuador,Mortalidad_Media,0.21,0.03808364518555047,0.06654648956356736,0.06416651417808711,0.022444084895867657,4053.36331139298
Ecuador,Mortalidad_Media,0.23,0.034950168845576106,0.07593927893738141,0.04999579208936893,0.028132799894875243,4194.75750661981
Ecuador,Mortalidad_Media,0.25,0.04017815360727781,0.08586337760910817,0.047867538581500405,0.028119015057485625,3478.92488770671
Ecuador,Mortalidad_Media,0.24,0.03718718594535716,0.08561669829222013,0.05032674251020916,0.02903282854076361,3243.67010359339
Ecuador,Mortalidad_Media,0.22,0.03843390683031824,0.08140417457305503,0.05494917324190867,0.03020793503879443,2909.02606014388
Ecuador,Mortalidad_Media,0.22,0.036006762593547285,0.0847438330170778,0.05667448729636858,0.03052072431232218,2586.20914663347
Ecuador,Mortalidad_Media,0.23,0.03529317573385861,0.09208728652751423,0.061565545541939694,0.027653627294824006,2315.62215223014
Ecuador,Mortalidad_Media,0.26,0.03246643050597875,0.10804554079696393,0.05677191497904047,0.02751993780335386,2059.1585535974
Ecuador,Mortalidad_Media,0.24,0.030575649929201698,0.10474383301707779,0.06825782404821479,0.025864666758127507,1791.30359685037
Ecuador,Mortalidad_Media,0.23,0.029192320821266413,0.10518026565464897,0.08436180342856527,0.022500739762720226,1382.23421759909
Ecuador,Mortalidad_Media,0.1,0.031065106311134523,0.06204933586337761,0.3428437253781116,0.01651206403127979,2108.00698245316
El Salvador,Mortalidad_Media,0.36100000000000004,0.035222063536881586,0.06507590132827325,0.019758304994429595,0.02436673417978888,5074.60210221806
El Salvador,Mortalidad_Media,0.342,0.03306243956779347,0.0635977229601518,0.02201574468104059,0.023736906841942032,4642.60743101342
El Salvador,Mortalidad_Media,0.316,0.03063816430831655,0.06116129032258064,0.026513499312806776,0.02198914426347498,3997.19279583709
El Salvador,Mortalidad_Media,0.23399999999999999,0.03364973117785457,0.047066413662239084,0.034411321410910835,0.024045095918943975,4320.11671534627
El Salvador,Mortalidad_Media,0.252,0.03178246163645756,0.05307779886148008,0.03186852616599336,0.025411298302074378,4183.54620971358
El Salvador,Mortalidad_Media,0.317,0.030858823870598837,0.06917457305502847,0.026618448261360405,0.025010514929193883,4020.12671373919
El Salvador,Mortalidad_Media,0.39,0.031431151127625956,0.0888045540796964,0.022996623543153488,0.02449354169685842,3901.34014965811
El Salvador,Mortalidad_Media,0.38,0.03084437015745646,0.09013282732447818,0.02276848089748537,0.026711389426690067,3790.34089108162
El Salvador,Mortalidad_Media,0.34299999999999997,0.02966973133883118,0.08526185958254268,0.026762294452292012,0.026344709468740353,3666.01248913873
El Salvador,Mortalidad_Media,0.34,0.030182591182547777,0.08774193548387096,0.025831562949028296,0.028866593786384218,3582.26694005169
El Salvador,Mortalidad_Media,0.36,0.032102200358713945,0.09768500948766605,0.02831260596847621,0.025843823849758512,3497.91256915509
El Salvador,Mortalidad_Media,0.34,0.03168674665603175,0.09612903225806452,0.03373240205127014,0.023686740690373284,3330.60049486653
El Salvador,Mortalidad_Media,0.39,0.03189705236264233,0.1154459203036053,0.028009667014659217,0.02636507386197026,3040.07300952878
El Salvador,Mortalidad_Media,0.4,0.03154367622987036,0.12447817836812144,0.02608464397097311,0.02935089792344367,2910.18651752011
El Salvador,Mortalidad_Media,0.4,0.03214133629192878,0.13055028462998103,0.02773343888358346,0.028907760984142057,2983.24829577976
El Salvador,Mortalidad_Media,0.42,0.03178104879606687,0.1442504743833017,0.02605144197497962,0.031063317783480947,2830.65693770733
El Salvador,Mortalidad_Media,0.42,0.031429295835214366,0.15142314990512334,0.0225237997392267,0.03842197723049695,2665.61807194853
El Salvador,Mortalidad_Media,0.37,0.02943119023754343,0.14111954459203035,0.026098216394176716,0.039940080889559894,2447.39140845394
El Salvador,Mortalidad_Media,0.34,0.028674791562537334,0.13677419354838707,0.02635902337280564,0.045839772384185955,2285.68907438892
El Salvador,Mortalidad_Media,0.36,0.02843264063527212,0.15301707779886148,0.023853596489080947,0.05088747085576811,2207.83089518069
El Salvador,Mortalidad_Media,0.41000000000000003,0.026579407581223766,0.1843833017077799,0.022221460277442488,0.05073797672657685,2115.41187355626
El Salvador,Mortalidad_Media,0.39,0.025908898147497906,0.18500948766603414,0.026825300852416235,0.04634054013204311,2058.04459070452
El Salvador,Mortalidad_Media,0.36,0.02447511845890289,0.1810246679316888,0.031174258999772077,0.045751547414807095,1982.87093542615
El Salvador,Mortalidad_Alta,0.5,0.026615321742728244,0.33870967741935487,0.036076792881111465,0.03781233984302356,1548.3763038362
Estonia,Mortalidad_Baja,0.8390000000000001,0.16469344016822152,0.027064516129032257,0.004541251902512497,0.0059669629882027515,28451.1477825175
Estonia,Mortalidad_Baja,0.8640000000000001,0.15857214134362804,0.029510436432637573,0.003480571256689254,0.009132521640586451,27953.7670230126
Estonia,Mortalidad_Baja,0.8590000000000001,0.15579442333681826,0.02933965844402277,0.0035187083518209523,0.009069344557313034,23933.9939421065
Estonia,Mortalidad_Baja,0.731,0.16947348753002042,0.026354838709677416,0.004849378524729006,0.00783249752074032,24021.2501413306
Estonia,Mortalidad_Baja,0.757,0.2018877196306453,0.02872865275142315,0.004235829301408111,0.009655363470329179,23618.1361254581
Estonia,Mortalidad_Baja,0.6990000000000001,0.20582751507581165,0.02918026565464896,0.005235246582709159,0.009187044872420886,20851.5223496861
Estonia,Mortalidad_Baja,0.6900000000000001,0.21207292166122596,0.030113851992409863,0.0046975044848391765,0.011439201440005443,18666.3736521706
Estonia,Mortalidad_Baja,0.68,0.17103374049617145,0.03225806451612903,0.006457357496941796,0.008525608856151308,17722.1557669523
Estonia,Mortalidad_Baja,0.642,0.1956804935999782,0.03167362428842505,0.007591516000314142,0.007780309520746988,20581.7898991695
Estonia,Mortalidad_Baja,0.64,0.20539685257588494,0.03400379506641366,0.0074501422885130545,0.008897282233301645,19310.3874900757
Estonia,Mortalidad_Baja,0.65,0.18444322809208327,0.03700189753320683,0.007905754660318797,0.008825892407080387,17568.2137969714
Estonia,Mortalidad_Baja,0.66,0.19964813363621678,0.041328273244781784,0.008690006625221491,0.008650826618133203,17555.5455239426
Estonia,Mortalidad_Baja,0.66,0.20464762435817752,0.0450853889943074,0.007517154642876981,0.011771929435160276,14663.7041018705
Estonia,Mortalidad_Media,0.65,0.1555121785249846,0.04810246679316888,0.005948107296048911,0.017653333568611398,14712.4494217916
Estonia,Mortalidad_Media,0.67,0.19179648052855985,0.05466793168880456,0.00794284456837356,0.013483691979814373,18205.9064113446
Estonia,Mortalidad_Media,0.64,0.21721121211961705,0.05707779886148008,0.0095964006619968,0.012595580874686261,16745.4308011148
Estonia,Mortalidad_Media,0.6,0.18549559693413378,0.05806451612903226,0.008198177684550858,0.018236912461244523,12641.4800976473
Estonia,Mortalidad_Media,0.55,0.18589882700518018,0.05844402277039848,0.009349885724792693,0.019320536285465584,10414.6381183565
Estonia,Mortalidad_Media,0.56,0.18297090550937103,0.06588235294117646,0.010110562178339593,0.01944638797276415,8916.0728274602
Estonia,Mortalidad_Media,0.56,0.17033479584264677,0.07225806451612904,0.009665171026218273,0.022797598739797333,7205.40703313243
Estonia,Mortalidad_Media,0.5700000000000001,0.15620369692329877,0.08003795066413662,0.009751434189714367,0.02435537396533934,5343.18310760735
Estonia,Mortalidad_Media,0.5700000000000001,0.1661264193595794,0.08760910815939278,0.009597602818685706,0.02745685067922017,4502.66614992392
Estonia,Mortalidad_Media,0.5700000000000001,0.15630024324754083,0.09518026565464896,0.010664195043781825,0.02677277743818958,4070.60902410208
Estonia,Mortalidad_Media,0.5,0.18133198782941867,0.11859582542694497,0.012925826283132085,0.03687751631956407,3134.38975345407
Eswatini,Mortalidad_Alta,0.321,0.04405052747313412,0.2716622390891841,0.03695666694680913,0.07479970434526585,3889.65276959161
Eswatini,Mortalidad_Alta,0.364,0.043690213295305196,0.31634155597722957,0.03095862460137771,0.0811297818402775,3966.29863253832
Eswatini,Mortalidad_Alta,0.37200000000000005,0.04556199880840769,0.3324705882352941,0.03219798609542469,0.07838872711330694,3454.784217446
Eswatini,Mortalidad_Alta,0.35000000000000003,0.04703097395026611,0.3201138519924099,0.03319718472058431,0.08287696353582391,3913.12643969301
Eswatini,Mortalidad_Alta,0.269,0.045490854883918505,0.24756166982922204,0.04296168700049845,0.08388097101758281,3973.46344933667
Eswatini,Mortalidad_Alta,0.309,0.045804667231349495,0.3019639468690702,0.041088688520037324,0.08096353598253449,3853.99147918102
Eswatini,Mortalidad_Alta,0.43,0.04759780274749736,0.4242884250474383,0.019560572169079537,0.1251311132560852,3239.80707501414
Eswatini,Mortalidad_Alta,0.39,0.048106213779555096,0.406280834914611,0.02960044270261633,0.09549257934878,3420.75357067279
Eswatini,Mortalidad_Alta,0.316,0.04620533062039022,0.347180265654649,0.04061695961346484,0.09041268160457507,3771.90796458406
Eswatini,Mortalidad_Alta,0.31,0.04701417030409747,0.3376470588235294,0.04226607318066017,0.08770647761863795,3951.12008139006
Eswatini,Mortalidad_Alta,0.32,0.045759978502555414,0.3521821631878558,0.04988879739494398,0.07217218704600038,4347.99569336631
Eswatini,Mortalidad_Alta,0.36,0.046039007905054594,0.3948387096774194,0.04224442642759829,0.07565295787697109,4312.34243414155
Eswatini,Mortalidad_Alta,0.36,0.0383435542412246,0.4235294117647059,0.04414079273750188,0.0777516467590168,3992.95199562618
Eswatini,Mortalidad_Alta,0.33,0.045737935370065756,0.4101518026565465,0.043858800002318885,0.09071235708211323,3239.7578007877
Eswatini,Mortalidad_Alta,0.25,0.04080208509041823,0.3249525616698292,0.06258166511598562,0.0876530883332009,2999.82816920508
Eswatini,Mortalidad_Alta,0.27,0.04144933358316291,0.3396774193548387,0.06231953239870545,0.07855372926731982,3180.86121498525
Eswatini,Mortalidad_Alta,0.3,0.041335851060544576,0.3734345351043643,0.05833042290750963,0.07457530948698406,3035.06156119205
Eswatini,Mortalidad_Alta,0.3,0.03939132888537575,0.4252371916508539,0.057222357983066546,0.08709565110686024,2945.36394872311
Eswatini,Mortalidad_Alta,0.3,0.03926815027556008,0.43092979127134723,0.05037824173403902,0.10075114807085192,2581.24172793045
Eswatini,Mortalidad_Alta,0.3,0.04027554174070823,0.4320683111954459,0.06459439576428219,0.07806516454478281,2060.18418135789
Eswatini,Mortalidad_Alta,0.3,0.041086091281168656,0.4280834914611006,0.06520606148630684,0.0765585153984445,1351.86550182919
Eswatini,Mortalidad_Alta,0.3,0.04115138753727516,0.42296015180265656,0.06310255991712205,0.07823300143088383,1467.5389023828
Eswatini,Mortalidad_Alta,0.3,0.04195199371120636,0.41555977229601515,0.06423303026214335,0.07539654070507733,1668.9749133064
Eswatini,Mortalidad_Alta,0.5,0.04556524959030783,0.5939278937381404,0.03154125561736822,0.0791590495591352,1750.75400773784
Ethiopia,Mortalidad_Media,0.332,0.017087375837939244,0.23309297912713475,0.17739773236483217,0.009748783144457936,1011.07332413462
Ethiopia,Mortalidad_Alta,0.315,0.01690083342246459,0.22892789373814038,0.18665809113986281,0.01023001601457273,910.947887074508
Ethiopia,Mortalidad_Alta,0.294,0.01721430336015632,0.22091840607210625,0.1892361629870264,0.011484489154225905,905.313159254148
Ethiopia,Mortalidad_Alta,0.35100000000000003,0.017473285704077832,0.2730740037950664,0.14992481572989366,0.012883450472394134,828.709080522921
Ethiopia,Mortalidad_Alta,0.37700000000000006,0.017403138565390015,0.30403225806451617,0.12956442977245128,0.014773221079496064,747.968003672674
Ethiopia,Mortalidad_Alta,0.376,0.017280358969570586,0.31535483870967745,0.14056377138909687,0.014071317739648473,745.632433925343
Ethiopia,Mortalidad_Alta,0.33,0.017351986190236895,0.28804554079696393,0.16450847686642794,0.01430062263444746,696.196084806324
Ethiopia,Mortalidad_Alta,0.33,0.017186743053502353,0.3005692599620493,0.17095672671054474,0.01437314075478154,621.845673808133
Ethiopia,Mortalidad_Alta,0.27,0.017192065944156378,0.25667931688804557,0.2232227347842852,0.013966605279304394,549.986577082588
Ethiopia,Mortalidad_Alta,0.27,0.01700101589839669,0.267438330170778,0.23897943250433232,0.01350413612160001,484.039833104062
Ethiopia,Mortalidad_Alta,0.27,0.01680494428245817,0.27922201138519925,0.25689404865758647,0.013021011617672924,452.101031885754
Ethiopia,Mortalidad_Alta,0.27,0.016783126907653014,0.29100569259962045,0.23904003760008782,0.014980508060267865,343.024942351887
Ethiopia,Mortalidad_Alta,0.26,0.016643384841075033,0.292561669829222,0.2494185258128443,0.01569454268713205,330.619412798644
Ethiopia,Mortalidad_Alta,0.24,0.01665067604743222,0.2818975332068311,0.29912210651143795,0.014610355633703215,368.574712267445
Ethiopia,Mortalidad_Alta,0.24,0.016657779505288326,0.29464895635673627,0.2945707635273929,0.015709891654137845,316.410475118075
Ethiopia,Mortalidad_Alta,0.22,0.01661188270551493,0.282618595825427,0.3005862829787918,0.01796562426936972,237.146255996319
Ethiopia,Mortalidad_Alta,0.23,0.01653624567519771,0.3094307400379507,0.2892802946490334,0.018835153126738554,189.345737521418
Ethiopia,Mortalidad_Alta,0.25,0.01650576415865124,0.35294117647058826,0.2576909404232508,0.02068942993291484,158.243458082465
Ethiopia,Mortalidad_Alta,0.35000000000000003,0.01661658017072119,0.5173624288425047,0.17291254774589046,0.023438247784239242,133.169812538096
Ethiopia,Mortalidad_Alta,0.32,0.016609804580570674,0.4954838709677419,0.18230377207841153,0.02575609675706566,116.800491132777
Ethiopia,Mortalidad_Alta,0.32,0.016569286253256824,0.5167362428842505,0.1891847881597493,0.02590022987079914,109.593813612988
