country,categoria_expectativa_vida,tsne_dim1,tsne_dim2,umap_dim1,umap_dim2,gdp_per_capita_current_us$
Cyprus,Mortalidad_Baja,49.552856,-35.71834,16.037638,5.7461147,29599.986328125
Cyprus,Mortalidad_Baja,52.957684,-29.5868,16.01093,4.823715,26696.990234375
Cyprus,Mortalidad_Baja,53.784805,-28.242382,15.98096,4.6935067,24715.154296875
Cyprus,Mortalidad_Baja,53.98732,-28.504011,16.018925,4.666268,23487.228515625
Cyprus,Mortalidad_Baja,54.14964,-28.409891,16.014833,4.6713614,27244.3515625
Cyprus,Mortalidad_Baja,54.11072,-28.541906,16.007534,4.6965637,27797.45703125
Cyprus,Mortalidad_Baja,53.8226,-28.22197,15.981597,4.6552963,28991.935546875
Cyprus,Mortalidad_Baja,53.73832,-27.734402,15.93936,4.67258,32485.796875
Cyprus,Mortalidad_Baja,53.177055,-27.305573,15.617915,4.781394,31105.02734375
Cyprus,Mortalidad_Baja,48.35463,-29.950527,15.491768,5.3483834,32236.44921875
Cyprus,Mortalidad_Baja,46.073425,-27.772371,15.013721,5.4157305,35397.296875
Cyprus,Mortalidad_Baja,45.891712,-27.3771,14.945592,5.393276,31244.87890625
Cyprus,Mortalidad_Baja,46.318283,-28.513128,15.127189,5.4021626,26729.28125
Cyprus,Mortalidad_Baja,44.98604,-25.593977,14.766233,5.362044,24959.26171875
Cyprus,Mortalidad_Baja,45.118504,-22.161983,14.471545,5.1944623,23792.619140625
Cyprus,Mortalidad_Baja,14.567065,46.365864,-2.1617255,3.00715,20252.24609375
Cyprus,Mortalidad_Baja,14.596684,46.185566,-2.217206,3.1446457,16093.2158203125
Cyprus,Mortalidad_Baja,13.362246,37.77827,-3.4710658,5.4038844,14821.44921875
Cyprus,Mortalidad_Baja,13.479743,37.76905,-3.4357748,5.3509307,14388.3525390625
Cyprus,Mortalidad_Baja,12.385159,36.345234,-3.5596325,5.508748,15261.4169921875
Denmark,Mortalidad_Baja,51.501324,0.98873436,13.283892,2.8005285,68091.3191138669
Denmark,Mortalidad_Baja,51.047543,0.5503642,13.299663,2.8019419,69727.9873677012
Denmark,Mortalidad_Baja,50.894943,0.37545797,13.29423,2.8159974,60985.4885601514
Denmark,Mortalidad_Baja,49.91716,-1.8110758,13.513492,3.5990539,59404.2663247723
Denmark,Mortalidad_Baja,49.823494,-2.2645733,13.548824,3.7110982,61324.7665045565
Denmark,Mortalidad_Baja,49.842487,-2.0289712,13.530642,3.674589,57521.5514992225
Denmark,Mortalidad_Baja,50.715168,0.4494823,13.295855,2.82756,54500.9260410217
Denmark,Mortalidad_Baja,50.844196,0.26489928,13.293331,2.8285792,53094.0133607574
Denmark,Mortalidad_Baja,50.64573,0.7236672,13.285922,2.8129375,62520.4509747011
Denmark,Mortalidad_Baja,50.420635,0.9208014,13.273134,2.8088677,61377.5940590412
Denmark,Mortalidad_Baja,50.090187,0.82033455,13.289357,2.8285615,58443.7747103968
Denmark,Mortalidad_Baja,50.079655,1.0224774,13.264487,2.815654,61809.737898222
Denmark,Mortalidad_Baja,49.86617,1.3294513,13.220358,2.7569506,58104.5445594981
Denmark,Mortalidad_Baja,49.926056,1.5715436,13.238029,2.772757,58412.7472358513
Denmark,Mortalidad_Baja,48.539135,2.0792613,13.189717,2.87374,64616.6657583663
Denmark,Mortalidad_Baja,48.03026,2.1673694,13.156212,2.9199276,58631.6566433635
Denmark,Mortalidad_Baja,47.845615,2.2171142,13.158693,2.9173253,52119.1787984282
Denmark,Mortalidad_Baja,48.068073,2.1412926,13.173056,2.896321,48925.8076698784
Denmark,Mortalidad_Baja,47.86758,2.145797,13.156309,2.9237044,46625.050098011
Denmark,Mortalidad_Baja,47.834476,2.140717,13.132995,2.9541142,40519.0974905924
Denmark,Mortalidad_Baja,16.130299,55.71888,-0.8584459,2.2756763,33257.1622586509
Denmark,Mortalidad_Baja,16.083185,55.85906,-0.8320309,2.267874,30768.4775471112
Denmark,Mortalidad_Baja,47.672337,2.756791,13.158856,2.9195495,30722.0251837567
Denmark,Mortalidad_Baja,34.924152,-12.053586,13.39934,5.85221,35321.0980773087
Djibouti,Mortalidad_Alta,2.1024084,13.032487,8.304337,11.896597,3133.25779772463
Djibouti,Mortalidad_Alta,2.0783763,12.947497,8.318973,11.882815,3025.91126413549
Djibouti,Mortalidad_Alta,2.0912642,12.867286,8.306043,11.8955145,2844.88810647853
Djibouti,Mortalidad_Alta,2.0880663,12.795085,8.302854,11.896368,2837.16902340932
Djibouti,Mortalidad_Alta,2.0853746,12.720007,8.319508,11.89032,2718.08338799203
Djibouti,Mortalidad_Alta,18.146978,-58.55355,8.881949,12.0480585,2618.95521147369
Djibouti,Mortalidad_Alta,2.0879223,12.473468,8.302531,11.899092,2510.4300076241
Djibouti,Mortalidad_Alta,2.0774486,12.416732,8.29916,11.900475,2376.12554719873
Djibouti,Mortalidad_Alta,2.0768712,12.487686,8.275737,11.92435,2214.62084142432
Djibouti,Mortalidad_Alta,18.14725,-58.55878,8.679934,12.047427,2075.94498424748
Djibouti,Mortalidad_Alta,-20.463392,-56.891006,9.404332,14.145706,1400.19357858954
Djibouti,Mortalidad_Alta,-47.426685,-0.9640999,-2.762084,16.59323,1306.34552844977
Djibouti,Mortalidad_Alta,-28.741467,0.40354416,-1.4727534,15.1533375,1213.23352553429
Djibouti,Mortalidad_Alta,-28.730871,0.39814308,-1.3830159,15.175614,1150.9375857489
Djibouti,Mortalidad_Alta,-28.93525,-0.08488148,-1.3195627,15.403354,1119.15233346969
Djibouti,Mortalidad_Alta,-47.31968,-3.8193944,-2.521641,17.07174,969.573220191902
Djibouti,Mortalidad_Alta,-43.01599,-2.240637,-2.1173353,16.477234,898.464628136774
Djibouti,Mortalidad_Alta,-46.43436,-3.9158456,-2.3647974,16.95281,844.4483573908
Djibouti,Mortalidad_Alta,-42.48314,-2.5320377,-1.9287325,16.381569,806.261652944964
Djibouti,Mortalidad_Alta,-30.838232,-6.3385363,-1.0188571,15.929172,764.634465224597
Djibouti,Mortalidad_Alta,-27.366411,-55.682636,8.941146,14.722309,743.013270420348
Djibouti,Mortalidad_Alta,-30.86039,-6.658093,-0.94103783,16.03607,742.133791107063
Djibouti,Mortalidad_Alta,-30.84749,-6.659588,-0.92366,16.068615,737.612183644052
Djibouti,Mortalidad_Alta,-31.937922,-6.9066625,-0.93691033,16.207895,786.201866748458
Dominican Republic,Mortalidad_Media,13.147033,-55.877254,11.245469,16.56451,10104.2449349081
Dominican Republic,Mortalidad_Media,12.516417,-55.098324,11.214361,16.384953,8527.0754858205
Dominican Republic,Mortalidad_Media,12.979013,-56.256283,11.244896,16.555084,7135.22273255899
Dominican Republic,Mortalidad_Media,12.735368,-57.550327,11.238394,16.569246,8183.01623600375
Dominican Republic,Mortalidad_Media,12.971199,-57.293453,11.239578,16.568872,7882.98221584944
Dominican Republic,Mortalidad_Media,13.5260515,-56.881462,11.241652,16.548424,7412.71571571512
Dominican Republic,Mortalidad_Media,13.550435,-56.719784,11.24193,16.552616,7160.44200982307
Dominican Republic,Mortalidad_Media,13.068602,-56.84021,11.243117,16.555607,6800.95309395474
Dominican Republic,Mortalidad_Media,12.763246,-56.997032,11.247064,16.570131,6496.45166971142
Dominican Republic,Mortalidad_Media,12.6676,-57.143276,11.242161,16.560913,6136.59429329301
Dominican Republic,Mortalidad_Media,13.194471,-56.714172,11.229966,16.540642,6013.81965002603
Dominican Republic,Mortalidad_Media,12.90248,-56.566147,11.247763,16.580885,5826.51014109195
Dominican Republic,Mortalidad_Media,12.553637,-56.41251,11.250419,16.555796,5478.62470398954
Dominican Republic,Mortalidad_Media,12.339102,-56.282917,11.262739,16.473177,4973.95186999952
Dominican Republic,Mortalidad_Media,11.38154,-55.715694,11.209029,16.310415,5023.58513403515
Dominican Republic,Mortalidad_Media,10.454071,-54.99188,11.178622,16.190424,4649.64558875814
Dominican Republic,Mortalidad_Media,10.582142,-55.152714,11.183127,16.201517,4055.14270347371
Dominican Republic,Mortalidad_Media,10.727279,-54.728275,11.179779,16.189386,3878.31206735244
Dominican Republic,Mortalidad_Media,10.63299,-54.400608,11.147244,16.09786,2451.69161616569
Dominican Republic,Mortalidad_Media,10.508039,-54.88766,11.175966,16.175264,2383.26171780393
Dominican Republic,Mortalidad_Media,10.129439,-54.8499,11.177482,16.179052,3065.60329524196
Dominican Republic,Mortalidad_Media,10.144773,-54.841484,11.176737,16.180422,2935.89367312668
Dominican Republic,Mortalidad_Media,9.825415,-54.776318,11.177464,16.178791,2831.45883638033
Dominican Republic,Mortalidad_Media,-23.979403,34.09315,-4.4746633,11.579283,2109.16940728689
Ecuador,Mortalidad_Baja,13.376625,-38.77701,11.156752,10.34809,6515.58528418336
Ecuador,Mortalidad_Media,15.502372,-44.257263,10.39524,10.317524,6061.32350181711
Ecuador,Mortalidad_Media,15.494635,-45.228943,10.286182,10.50892,5463.64515348598
Ecuador,Mortalidad_Baja,12.774984,-37.21065,11.142151,10.461281,6205.05765246766
Ecuador,Mortalidad_Baja,12.844293,-37.64125,11.159492,10.410006,6303.91886658338
Ecuador,Mortalidad_Baja,13.05592,-38.313988,11.17522,10.377057,6233.32244797718
Ecuador,Mortalidad_Baja,13.08112,-38.13579,11.1616535,10.3944645,5917.63771271481
Ecuador,Mortalidad_Baja,13.076472,-38.53934,11.152759,10.394553,5976.1596805651
Ecuador,Mortalidad_Baja,0.47824785,-36.257656,11.96969,11.832886,6405.79979300441
Ecuador,Mortalidad_Baja,0.37837473,-36.246696,11.961199,11.858331,6109.29031510341
Ecuador,Mortalidad_Baja,0.21037026,-36.515827,11.926555,11.914404,5634.08393191094
Ecuador,Mortalidad_Media,0.11581213,-36.88669,11.898624,11.963445,5153.6916424375
Ecuador,Mortalidad_Baja,0.80720526,-37.393238,11.858523,11.889418,4520.30959039763
Ecuador,Mortalidad_Media,0.9416275,-37.719997,11.848569,11.892729,4053.36331139298
Ecuador,Mortalidad_Media,-0.41914412,-36.850468,11.929616,11.994907,4194.75750661981
Ecuador,Mortalidad_Media,-0.16843215,-37.25061,11.873999,11.970124,3478.92488770671
Ecuador,Mortalidad_Media,-0.009926204,-37.47101,11.862553,11.954155,3243.67010359339
Ecuador,Mortalidad_Media,0.76500475,-38.025032,11.827637,11.928388,2909.02606014388
Ecuador,Mortalidad_Media,0.99499345,-38.319035,11.743866,11.914506,2586.20914663347
Ecuador,Mortalidad_Media,1.0707915,-38.59771,11.666226,11.911868,2315.62215223014
Ecuador,Mortalidad_Media,-17.250843,28.90273,-4.583128,10.030552,2059.1585535974
Ecuador,Mortalidad_Media,-17.673512,28.457293,-3.8800566,11.716543,1791.30359685037
Ecuador,Mortalidad_Media,-9.567166,-38.697884,11.757457,13.143714,1382.23421759909
Ecuador,Mortalidad_Media,-10.248927,-48.991726,10.702841,13.633919,2108.00698245316
El Salvador,Mortalidad_Media,16.095549,-46.824783,10.184067,10.522951,5074.60210221806
El Salvador,Mortalidad_Media,15.795699,-46.75569,10.161993,10.579924,4642.60743101342
El Salvador,Mortalidad_Media,0.6897367,25.425758,-2.955784,8.49024,3997.19279583709
El Salvador,Mortalidad_Media,11.672074,-45.496895,10.198637,10.61757,4320.11671534627
El Salvador,Mortalidad_Media,11.7349825,-45.522842,10.229548,10.62959,4183.54620971358
El Salvador,Mortalidad_Media,15.389488,-46.364613,10.231736,10.672837,4020.12671373919
El Salvador,Mortalidad_Media,15.376297,-47.27323,10.127902,10.583844,3901.34014965811
El Salvador,Mortalidad_Media,15.337201,-47.17599,10.145791,10.597018,3790.34089108162
El Salvador,Mortalidad_Media,15.060521,-46.567516,10.19849,10.635205,3666.01248913873
El Salvador,Mortalidad_Media,15.108551,-46.595573,10.170658,10.6314335,3582.26694005169
El Salvador,Mortalidad_Media,14.55554,-46.617973,10.188294,10.6356735,3497.91256915509
El Salvador,Mortalidad_Media,14.248294,-46.27748,10.228279,10.714929,3330.60049486653
El Salvador,Mortalidad_Media,14.371843,-47.518257,10.082287,10.718496,3040.07300952878
El Salvador,Mortalidad_Media,14.267694,-47.9594,10.040886,10.752225,2910.18651752011
El Salvador,Mortalidad_Media,13.814957,-48.029015,10.02561,10.852959,2983.24829577976
El Salvador,Mortalidad_Media,13.480106,-48.237785,9.999244,10.919662,2830.65693770733
El Salvador,Mortalidad_Media,13.563369,-48.450104,9.97771,10.935448,2665.61807194853
El Salvador,Mortalidad_Media,13.677257,-49.013874,9.959566,10.973833,2447.39140845394
El Salvador,Mortalidad_Media,13.637203,-49.340176,9.941751,11.007934,2285.68907438892
El Salvador,Mortalidad_Media,13.332542,-49.59302,9.927875,11.048728,2207.83089518069
El Salvador,Mortalidad_Media,12.94713,-49.660828,9.961467,11.026849,2115.41187355626
El Salvador,Mortalidad_Media,12.781683,-49.93298,9.965261,11.066911,2058.04459070452
El Salvador,Mortalidad_Media,12.719993,-50.051014,9.930196,11.111587,1982.87093542615
El Salvador,Mortalidad_Alta,-14.18608,-50.98534,10.053154,13.210177,1548.3763038362
Estonia,Mortalidad_Baja,46.134808,0.11091189,13.208709,3.7147393,28451.1477825175
Estonia,Mortalidad_Baja,46.41367,0.33544832,13.19299,3.1702986,27953.7670230126
Estonia,Mortalidad_Baja,46.408443,0.10474975,13.262609,3.4030826,23933.9939421065
Estonia,Mortalidad_Baja,36.59782,-8.113669,13.17339,5.4545407,24021.2501413306
Estonia,Mortalidad_Baja,39.59053,-3.780161,13.179576,4.9713526,23618.1361254581
Estonia,Mortalidad_Baja,35.29945,-10.265575,13.290843,5.639146,20851.5223496861
Estonia,Mortalidad_Baja,35.18485,-10.400532,13.279323,5.6931496,18666.3736521706
Estonia,Mortalidad_Baja,34.464035,-10.0673895,13.316876,5.7898927,17722.1557669523
Estonia,Mortalidad_Baja,34.005306,-10.699226,13.354369,5.818493,20581.7898991695
Estonia,Mortalidad_Baja,34.036793,-10.703369,13.333297,5.7947187,19310.3874900757
Estonia,Mortalidad_Baja,33.78699,-10.924576,13.357231,5.86134,17568.2137969714
Estonia,Mortalidad_Baja,33.715595,-10.961842,13.345347,5.8596663,17555.5455239426
Estonia,Mortalidad_Baja,33.928337,-11.197298,13.368395,5.8500447,14663.7041018705
Estonia,Mortalidad_Media,34.256058,-12.577332,13.471671,5.9740305,14712.4494217916
Estonia,Mortalidad_Media,33.602516,-11.741531,13.404751,5.953039,18205.9064113446
Estonia,Mortalidad_Media,32.66457,-11.962241,13.4229555,6.0419164,16745.4308011148
Estonia,Mortalidad_Media,28.328085,-15.053948,13.512751,7.9302597,12641.4800976473
Estonia,Mortalidad_Media,27.908524,-15.349465,13.517412,8.011782,10414.6381183565
Estonia,Mortalidad_Media,27.815636,-15.456179,13.515575,8.014339,8916.0728274602
Estonia,Mortalidad_Media,27.632885,-15.612118,13.521083,8.038513,7205.40703313243
Estonia,Mortalidad_Media,27.508701,-15.768728,13.521128,8.058672,5343.18310760735
Estonia,Mortalidad_Media,27.472569,-15.763516,13.523117,8.0750065,4502.66614992392
Estonia,Mortalidad_Media,27.432577,-15.83583,13.505447,8.060181,4070.60902410208
Estonia,Mortalidad_Media,25.90814,-16.061056,13.516569,8.512088,3134.38975345407
Eswatini,Mortalidad_Alta,-9.730792,1.8882662,0.31130183,13.582747,3889.65276959161
Eswatini,Mortalidad_Alta,-9.022329,0.6816642,0.42898217,13.583837,3966.29863253832
Eswatini,Mortalidad_Alta,-8.960532,1.013216,0.41865247,13.570006,3454.784217446
Eswatini,Mortalidad_Alta,-9.50725,0.83925456,0.34721005,13.640523,3913.12643969301
Eswatini,Mortalidad_Alta,-10.653119,0.68204004,0.23536037,13.75168,3973.46344933667
Eswatini,Mortalidad_Alta,-10.492892,-0.048574682,0.28663358,13.883289,3853.99147918102
Eswatini,Mortalidad_Alta,-16.8815,-60.936646,9.165309,13.249357,3239.80707501414
Eswatini,Mortalidad_Alta,-10.581643,-2.349354,0.41275567,14.10283,3420.75357067279
Eswatini,Mortalidad_Alta,-12.691754,-3.2154863,0.30725986,14.290886,3771.90796458406
Eswatini,Mortalidad_Alta,-13.001142,-3.5427039,0.30175787,14.348997,3951.12008139006
Eswatini,Mortalidad_Alta,-13.483967,-3.9624052,0.29590866,14.445452,4347.99569336631
Eswatini,Mortalidad_Alta,-13.548106,-4.5538034,0.31040764,14.484028,4312.34243414155
Eswatini,Mortalidad_Alta,-13.803358,-4.9143167,0.34600228,14.611548,3992.95199562618
Eswatini,Mortalidad_Alta,-28.17108,-59.011032,8.875309,14.400966,3239.7578007877
Eswatini,Mortalidad_Alta,-16.062243,-7.3007274,0.340721,15.166825,2999.82816920508
Eswatini,Mortalidad_Alta,-16.321598,-7.394925,0.32352212,15.214824,3180.86121498525
Eswatini,Mortalidad_Alta,-16.364904,-7.4406476,0.31927964,15.19878,3035.06156119205
Eswatini,Mortalidad_Alta,-16.158312,-8.100394,0.3322924,15.247113,2945.36394872311
Eswatini,Mortalidad_Alta,-15.810748,-8.092921,0.40119252,15.156031,2581.24172793045
Eswatini,Mortalidad_Alta,-16.54635,-8.182118,0.2940522,15.27913,2060.18418135789
Eswatini,Mortalidad_Alta,-16.694407,-8.160755,0.29092956,15.277197,1351.86550182919
Eswatini,Mortalidad_Alta,-16.656862,-8.040051,0.28120843,15.286185,1467.5389023828
Eswatini,Mortalidad_Alta,-28.303343,-58.709064,8.829691,14.495012,1668.9749133064
Eswatini,Mortalidad_Alta,-33.891968,46.27249,-6.681506,11.10672,1750.75400773784
Ethiopia,Mortalidad_Media,-54.675133,18.71754,-5.060559,15.213517,1011.07332413462
Ethiopia,Mortalidad_Alta,-26.116096,-46.48476,9.896004,15.137395,910.947887074508
Ethiopia,Mortalidad_Alta,-54.45119,19.032896,-5.0379605,15.226502,905.313159254148
Ethiopia,Mortalidad_Alta,-54.666794,19.381147,-5.0546107,15.185769,828.709080522921
Ethiopia,Mortalidad_Alta,-54.848476,19.831818,-5.039505,15.172884,747.968003672674
Ethiopia,Mortalidad_Alta,-54.97073,19.390162,-5.0486994,15.188882,745.632433925343
Ethiopia,Mortalidad_Alta,-54.945503,19.194923,-5.0457025,15.24009,696.196084806324
Ethiopia,Mortalidad_Alta,-26.745838,-47.31595,9.715452,15.205282,621.845673808133
Ethiopia,Mortalidad_Alta,-55.7481,-1.5233283,-3.2081587,17.287539,549.986577082588
Ethiopia,Mortalidad_Alta,-55.513947,-2.0700912,-3.2321074,17.352442,484.039833104062
Ethiopia,Mortalidad_Alta,-55.42501,-2.7949688,-3.099036,17.454885,452.101031885754
Ethiopia,Mortalidad_Alta,-54.913116,-1.8696179,-3.1767962,17.324678,343.024942351887
Ethiopia,Mortalidad_Alta,-28.133766,-48.88843,9.427291,15.369268,330.619412798644
Ethiopia,Mortalidad_Alta,-53.65107,-6.770334,-2.7988234,17.601728,368.574712267445
Ethiopia,Mortalidad_Alta,-53.4648,-7.002692,-2.716977,17.681364,316.410475118075
Ethiopia,Mortalidad_Alta,-52.951946,-7.818421,-2.6514602,17.667622,237.146255996319
Ethiopia,Mortalidad_Alta,-52.801857,-8.398712,-2.528004,17.773516,189.345737521418
Ethiopia,Mortalidad_Alta,-52.526863,-8.985381,-2.27411,17.915913,158.243458082465
Ethiopia,Mortalidad_Alta,-30.508018,-49.975986,9.251441,15.481602,133.169812538096
Ethiopia,Mortalidad_Alta,-43.926792,-10.432451,-1.5354028,17.476,116.800491132777
Ethiopia,Mortalidad_Alta,-43.982746,-10.72041,-1.5583454,17.76251,109.593813612988
Ethiopia,Mortalidad_Alta,-51.303154,-13.379316,-1.6420099,18.099495,118.457204255261
Ethiopia,Mortalidad_Alta,-51.300888,-13.839603,-1.59213,18.205725,122.269202606069
Ethiopia,Mortalidad_Alta,-33.617386,-51.49633,8.907353,15.439809,136.523619088963
Fiji,Mortalidad_Media,-26.998789,28.642488,-3.877082,10.614045,5405.03006162671
Fiji,Mortalidad_Alta,-27.26227,28.547522,-3.907079,10.960929,4696.17103944634
Fiji,Mortalidad_Media,-27.22847,28.589413,-3.9361055,10.904359,4844.42127154524
Fiji,Mortalidad_Media,-2.271164,-45.24894,11.122445,12.424371,5950.82866866702
Fiji,Mortalidad_Media,-10.910541,26.574957,-4.1510897,9.576907,6085.41979485376
Fiji,Mortalidad_Media,-10.977252,26.545324,-4.153682,9.548074,5826.84814459328
Fiji,Mortalidad_Alta,-11.965933,27.750961,-4.266294,9.543284,5363.79026679243
Fiji,Mortalidad_Alta,-12.035986,28.087599,-4.304596,9.512736,5097.53106864695
Fiji,Mortalidad_Alta,-12.050014,28.129477,-4.314975,9.551095,5293.35676680464
Fiji,Mortalidad_Alta,-1.8995543,-45.52558,11.013597,12.161811,4572.44377544245
Fiji,Mortalidad_Alta,-11.922301,27.99668,-4.212848,9.527421,4341.40338748749
Fiji,Mortalidad_Media,-8.817749,26.01373,-3.9161205,9.380722,4139.60288609702
Fiji,Mortalidad_Alta,-8.896658,25.914675,-3.9559524,9.456512,3449.14452883369
Fiji,Mortalidad_Alta,-8.865672,25.953068,-3.9054124,9.415632,3164.13275408169
Fiji,Mortalidad_Alta,10.964151,-47.711464,10.944739,11.649479,3899.92231512129
Fiji,Mortalidad_Alta,-9.016805,25.593067,-3.9379857,9.457582,3762.74692789299
Fiji,Mortalidad_Alta,-10.721656,25.777838,-4.062734,9.517353,3455.10599907349
Fiji,Mortalidad_Alta,-10.5968895,25.767447,-4.0486455,9.50661,3377.69126953493
Fiji,Mortalidad_Alta,-11.55035,26.053993,-4.1111856,9.591772,3097.19096651759
Fiji,Mortalidad_Alta,-11.471959,26.218094,-4.13074,9.5796,2655.58079586044
Fiji,Mortalidad_Alta,-4.5545683,-45.500782,10.992633,12.888676,2136.56794118683
Fiji,Mortalidad_Alta,-11.445708,26.074532,-4.086198,9.567003,1944.997414609
Fiji,Mortalidad_Alta,-11.755031,25.8595,-4.091518,9.616945,1995.72071163264
Fiji,Mortalidad_Alta,-22.952116,25.463118,-3.872466,12.355073,2466.74347815903
Finland,Mortalidad_Baja,58.60835,15.9637575,9.468334,-1.0964841,50440.560224974
Finland,Mortalidad_Baja,58.47439,15.878151,9.455494,-1.1011972,53099.1351400148
Finland,Mortalidad_Baja,58.613842,15.823471,9.452615,-1.0872293,48828.6846862799
Finland,Mortalidad_Baja,57.841892,16.176678,9.393478,-1.1028618,48358.1807773701
Finland,Mortalidad_Baja,57.052155,16.345917,9.4061985,-1.0982738,49654.2497035329
Finland,Mortalidad_Baja,57.22275,16.322287,9.410473,-1.09141,46085.0174739036
